ts,coin,addr,kind,side,szi_prev,szi,delta,entryPx,mark
2026-08-21T16:01:54+00:00,ETH,0xd4c1f7e8d876c4749228d515473d36f919583d1d,ADD,SHORT,-10510.4982,-10611.3413,-100.84310000000005,2286.71,2394.6
2026-08-21T16:01:54+00:00,ETH,0xe86b057f5eb764c9738d6b0d38170befd0723664,REDUCE,SHORT,-716.7992,-640.7408,76.0584,2397.44,2394.6
2026-08-21T16:01:54+00:00,ETH,0xecb63caa47c7c4e77f60f1ce858cf28dc2b82b00,REDUCE,SHORT,-19577.0796,-19025.3776,551.7020000000011,2381.22,2394.6
2026-08-21T16:01:54+00:00,ETH,0xf5d81a135f756ca16544e53c20fc20643ec3ad53,REDUCE,LONG,69.153,4.7796,-64.3734,2393.43,2394.6
2026-08-21T16:01:54+00:00,ETH,0xfc27136e42af1732ddc9ce2605ea9bff1b959d9d,REDUCE,SHORT,-6076.1266,-5260.3266,815.7999999999993,2352.38,2394.6
2026-08-21T17:16:16+00:00,ETH,0x020ca66c30bec2c4fe3861a94e4db4a498a35872,REDUCE,LONG,17775.0,17275.0,-500.0,2234.41,2415.4
2026-08-21T17:16:16+00:00,ETH,0x023a3d058020fb76cca98f01b3c48c8938a22355,REDUCE,SHORT,-765.5191,-65.9315,699.5876,2354.73,2415.4
2026-08-21T17:16:16+00:00,ETH,0x31dea2516beee92135b96f464eeec3cf292a13f2,ADD,SHORT,-1469.3123,-1864.1008,-394.7884999999999,2398.74,2415.4
2026-08-21T17:16:16+00:00,ETH,0x32008fcb6bbd16532afc83ca8b6c920dde22c407,FLIP,LONG,-10890.3771,5540.6154,16430.9925,2398.75,2415.4
2026-08-21T17:16:16+00:00,ETH,0x3bcae23e8c380dab4732e9a159c0456f12d866f3,ADD,SHORT,-3673.584,-5406.6431,-1733.0591000000004,2394.43,2415.4
